-0.88612574,-0.030051272
-0.8599191,-0.05231471
-0.9367287,-0.08824076
-0.8490177,-0.044536263
-0.824276,-0.014896349
-0.8834164,-0.036406774
-0.15110402,0.9265201
-0.6370001,0.13486136
-0.15588443,0.87484354
-0.1576491,0.9250735
-0.43123928,0.8196157
-0.05691364,0.91580665
-0.8841261,-0.04298058
-0.88580376,-0.066725455
-0.07302137,0.90925163
-0.12513804,0.9201039
-0.77916104,0.029609747
-0.15136132,0.92776686
-0.12584998,0.9289665
-0.68056566,0.08342884
-0.15817657,0.9274318
-0.4312204,0.8191201
-0.8769962,-0.061694674
-0.6418546,0.054567877
-0.42893693,0.8213908
-0.1367172,0.9214304
-0.43107352,0.8199157
-0.17104137,0.92288274
-0.8550777,-0.032198105
-0.83015454,-0.008019067
-0.92550886,-0.095334925
-0.42402217,0.8259951
-0.43009964,0.8187259
-0.15162565,0.92589986
-0.14641017,0.92635393
-0.1258412,0.8676979
-0.70753235,0.48449475
0.05604809,0.88432467
-0.8336191,-0.019430105
-0.04433523,0.8589674
-0.056115597,0.91205233
-0.11168647,0.9110016
-0.87027925,-0.041311037
-0.1569745,0.9277486
-0.16804843,0.9243313
-0.4305669,0.8227861
-0.8789789,-0.07066141
-0.1498264,0.9289401
-0.85805255,-0.00991623
-0.8546625,-0.033732124
-0.7372717,0.058467247
-0.15559724,0.92625886
-0.7374724,0.011303603
-0.8627705,-0.04499123
-0.42870075,0.82265615
-0.1632191,0.9237013
-0.06813069,0.8995807
-0.8939951,-0.054927308
-0.062247608,0.8780539
-0.94128436,-0.12752227
-0.15523607,0.92637706
-0.06686465,0.91355383
-0.84759766,-0.02108428
-0.14111884,0.9221833
-0.12664454,0.9072806
-0.13401683,0.9257658
-0.85542053,-0.010797571
-0.4285988,0.8201005
-0.43130243,0.81925666
-0.86334145,-0.026524508
-0.9442385,-0.10134294
-0.947575,-0.09890225
-0.15482166,0.92337054
-0.14674543,0.9265787
-0.9270174,-0.09873235
-0.07720161,0.91920584
-0.15719847,0.9280513
-0.83956766,-0.03606917
-0.16442928,0.92737377
-0.022301475,0.8992221
-0.008132044,0.8971425
-0.14351921,0.9287128
-0.012983405,0.9072876
-0.43262422,0.81780535
-0.047746483,0.9097751
-0.8744304,-0.050282355
-0.9334181,-0.07773757
-0.16508046,0.9256467
-0.92545325,-0.08691456
-0.8416204,-0.012103675
-0.17296396,0.9242387
-0.08484959,0.9194067
-0.13960001,0.9278424
-0.9034063,-0.06522364
-0.94549686,-0.09430689
0.02361532,0.8950248
-0.88875324,-0.04105041
-0.82160187,0.026491852
-0.12823807,0.9094865
-0.14042163,0.9299035
-0.9249321,-0.0842805
-0.8699315,-0.028884556
-0.14195119,0.9228914
-0.8522763,-0.025443798
-0.84228766,-0.00065068435
-0.12138748,0.89330536
-0.858973,-0.042069543
-0.81862247,-0.035957813
-0.16060822,0.9270949
-0.9499127,-0.098222524
-0.13834184,0.92812216
-0.11980295,0.91167986
-0.15313189,0.9262927
-0.90419483,-0.07682104
-0.14780797,0.9276347
-0.04873583,0.8911424
-0.008290286,0.9017198
-0.16478713,0.92623323
-0.9221483,-0.074109405
-0.5933005,0.1458448
-0.14330356,0.9247782
-0.9345416,-0.07601877
-0.8540421,-0.002793178
-0.81736064,0.0037550698
-0.8602538,-0.022798881
-0.13682614,0.88045925
-0.101978734,0.88541675
-0.15769684,0.9254249
-0.15696923,0.92545587
-0.40440056,0.65672123
-0.07356988,0.9086022
-0.43127602,0.8206721
-0.0441386,0.90890443
-0.82574576,-0.026556494
-0.8405808,-0.033757
-0.64982456,0.05875269
-0.15366767,0.92627764
-0.1588923,0.9264753
-0.8730275,-0.038142025
-0.9293665,-0.12567088
-0.15567641,0.92758906
-0.83306557,-0.021559097
-0.4476245,0.4586859
-0.83372474,-0.021952823
-0.69458383,0.021457098
-0.047606397,0.90039957
-0.9530083,-0.112226374
-0.14240353,0.9271725
-0.89109045,-0.058467098
-0.898832,-0.114722244
-0.15287532,0.9220923
-0.08346533,0.91997
-0.43492,0.8168548
-0.16908437,0.92438275
-0.15293905,0.924484
-0.8238918,-0.049228325
-0.9510806,-0.11403474
-0.15181676,0.924741
-0.062038787,0.9099706
-0.8193749,-0.0131823085
-0.86449784,-0.015447109
-0.81525993,-0.0032018651
-0.4345844,0.81817025
-0.8651275,-0.03412755
-0.15464708,0.9275505
-0.15203218,0.92689294
-0.43259022,0.81908685
-0.8254251,-0.0110554425
-0.437361,0.81344044
-0.041194074,0.89744496
-0.14936449,0.92587435
-0.8941108,-0.03404119
-0.16327871,0.92495847
-0.905258,-0.036881123
-0.15226561,0.928105
-0.93517226,-0.09243848
-0.8948502,-0.089223966
-0.14831254,0.92545396
-0.17559294,0.92256
-0.14743614,0.92238456
-0.07298879,0.91874146
-0.8927438,-0.04535644
-0.8468776,-0.026602598
-0.84488785,0.00016428498
-0.87680304,-0.055149503
-0.93327045,-0.089283094
-0.15153475,0.9291605
-0.024010114,0.87678826
-0.72160184,0.08172619
-0.93297625,-0.0897268
-0.9112617,-0.08102763
-0.16223983,0.92514604
-0.8671028,-0.04389376
-0.9248157,-0.10818281
-0.83009565,-0.0047494806
-0.38143468,0.22793625
-0.9207848,-0.10705834
-0.82699364,-0.013197633
-0.81333727,-0.0027620797
-0.09915132,0.9159058
-0.87694055,-0.049373187
-0.8962263,-0.067831635
-0.13791406,0.9259912
-0.15298943,0.9258979
-0.15185653,0.9266873
-0.14391461,0.88589394
-0.13518246,0.924198
-0.13941453,0.9219125
-0.12464267,0.88907546
-0.8075825,0.00025465112
-0.160577,0.92467946
-0.059978783,0.9101858
-0.43245867,0.81956595
-0.71844476,0.07833556
-0.061645754,0.9140989
-0.85958076,-0.035090107
-0.9355547,-0.098104075
-0.010205804,0.89893436
-0.93501174,-0.095602944
-0.6508037,0.123883635
-0.43440238,0.81719923
-0.42887846,0.8213237
-0.9254864,-0.08950865
-0.15849736,0.92792046
-0.9163686,-0.07085986
-0.032158695,0.9030301
-0.14536987,0.92614144
-0.019658277,0.89756966
-0.84264624,-0.017807605
-0.8246455,-0.012200484
-0.07251414,0.89430434
-0.6980535,0.09058459
-0.86351913,-0.026982712
-0.85594153,-0.018703993
-0.11168714,0.9233979
-0.92723346,-0.088819824
-0.15583168,0.9263846
